id,name,age,city,income
23671,Desdemona,57,Akron,33352
23672,Leia,77,Dayton,108979
23673,Zoey,18,Youngstown,53752
23674,Terry,17,Cincinnati,116139
23675,Matthew,63,Youngstown,72357
23676,Sarah,73,Dayton,33508
23677,William,69,Cincinnati,93583
23678,Bill,17,Youngstown,69096
23679,Chris,16,Columbus,80188
23680,Sarah,83,Cincinnati,71161
23681,Zoey,25,Cincinnati,36294
23682,Hector,25,Toledo,106996
23683,Atticus,69,Cleveland,38599
23684,Nathan,78,Cincinnati,117158
23685,Helena,58,Akron,119811
23686,Eric,30,Youngstown,79155
23687,Ishmael,52,Toledo,102246
23688,Becky,91,Dayton,102313
23689,Leia,77,Columbus,72850
23690,Zoey,41,Dayton,90676
23691,Matthew,81,Cincinnati,87954
23692,William,27,Toledo,67807
23693,Sarah,79,Dayton,47385
23694,Eric,49,Dayton,33746
23695,Paige,26,Akron,61136
23696,Nathan,22,Cincinnati,55236
23697,Terry,89,Cincinnati,101724
23698,Hector,23,Toledo,115844
23699,Desdemona,55,Dayton,98314
23700,Admira,28,Dayton,82845
23701,Jen,66,Dayton,113710
23702,Julianna,33,Dayton,77289
23703,Hector,91,Columbus,35462
23704,Lin,89,Akron,76959
23705,Terry,89,Toledo,92492
23706,Morticia,55,Youngstown,43775
23707,Hector,54,Cincinnati,43071
23708,Will,25,Toledo,53318
23709,William,43,Akron,75072
23710,William,62,Dayton,83024
23711,Vivian,48,Youngstown,73841
23712,Leia,39,Columbus,111256
23713,Atticus,55,Dayton,92340
23714,Will,80,Columbus,60449
23715,Helena,34,Cleveland,91758
23716,Ryan,89,Cincinnati,77497
23717,Will,62,Columbus,92022
23718,Paige,34,Toledo,50482
23719,Ishmael,85,Dayton,107240
23720,Vivian,87,Columbus,90469
23721,Terry,83,Columbus,32555
23722,Jeff,23,Columbus,43509
23723,Bill,59,Columbus,79094
23724,Tim,26,Cincinnati,54988
23725,Hector,40,Cincinnati,83815
23726,Kylo,39,Akron,113391
23727,Karli,71,Cleveland,65423
23728,Terry,66,Akron,84950
23729,Tim,26,Cincinnati,59019
23730,Lin,90,Akron,101213
23731,Brianna,43,Toledo,116371
23732,TJ,46,Cincinnati,115776
23733,Eric,82,Cleveland,51817
23734,Will,39,Cincinnati,97617
23735,Peter,53,Cincinnati,31773
23736,Terry,81,Dayton,70885
23737,Becky,66,Youngstown,54748
23738,Becky,56,Cleveland,65567
23739,Leia,23,Youngstown,51796
23740,TJ,80,Youngstown,111764
23741,Ryan,64,Akron,39239
23742,Steve,27,Cleveland,82809
23743,Karli,20,Youngstown,80362
23744,Nathan,43,Cincinnati,64580
23745,Ryan,56,Toledo,86007
23746,Peter,83,Columbus,87345
23747,Chris,78,Akron,64864
23748,TJ,52,Cleveland,109408
23749,Ryan,60,Cleveland,71247
23750,Hector,49,Youngstown,64762
23751,Helena,53,Akron,106629
23752,Morticia,72,Akron,39084
23753,Desdemona,29,Cincinnati,42575
23754,Peter,59,Toledo,65653
23755,Julianna,69,Youngstown,111785
23756,Hector,48,Columbus,70671
23757,Jeff,24,Akron,80868
23758,Ishmael,17,Cleveland,80890
23759,Atticus,36,Cincinnati,61377
23760,Atticus,18,Toledo,119598
23761,Julianna,17,Toledo,83052
23762,Aaliyah,28,Columbus,93159
23763,Vivian,39,Dayton,59539
23764,Admira,19,Columbus,80980
23765,Hector,92,Toledo,117593
23766,Peter,77,Cincinnati,64903
23767,Kylo,91,Dayton,106792
23768,Peter,78,Akron,65541
23769,Peter,64,Dayton,91837
23770,Nathan,78,Cincinnati,65470
23771,Becky,44,Youngstown,82334
23772,Morticia,23,Columbus,88437
23773,Will,68,Cincinnati,61056
23774,Will,44,Dayton,42576
23775,Karli,71,Columbus,103858
23776,Becky,79,Cleveland,99589
23777,Nathan,51,Toledo,109320
23778,Karli,45,Cincinnati,89028
23779,Ishmael,46,Columbus,85959
23780,Paige,74,Cleveland,32244
23781,Jeff,38,Dayton,34321
23782,Becky,68,Akron,87559
23783,Terri,32,Toledo,70335
23784,Steve,21,Cleveland,43029
23785,Becky,85,Cincinnati,31335
23786,TJ,17,Cincinnati,33530
23787,Kylo,48,Youngstown,70481
23788,Zoey,81,Youngstown,101690
23789,Jen,18,Toledo,52188
23790,Peter,70,Cincinnati,119931
23791,Bill,70,Cincinnati,30504
23792,Julianna,66,Cleveland,121599
23793,Terry,70,Toledo,91678
23794,Sarah,79,Dayton,113590
23795,Lin,58,Youngstown,31155
23796,Admira,90,Akron,66107
23797,Jen,18,Cincinnati,95536
23798,Matthew,27,Akron,76259
23799,Beetlejuice,42,Toledo,88327
23800,Ryan,36,Toledo,113295
23801,Admira,40,Youngstown,33499
23802,William,67,Cincinnati,66416
23803,Karli,33,Akron,84224
23804,Aaliyah,26,Youngstown,96524
23805,Karli,29,Cincinnati,68354
23806,Nathan,57,Akron,96189
23807,Matthew,61,Dayton,84526
23808,Helena,70,Youngstown,85914
23809,Bill,33,Youngstown,58644
23810,Terri,30,Akron,84588
23811,Leia,51,Youngstown,74884
23812,Leia,42,Akron,66309
23813,Karli,50,Cincinnati,93356
23814,Becky,64,Youngstown,31787
23815,Zoey,35,Cincinnati,76803
23816,Admira,17,Toledo,40962
23817,Admira,41,Toledo,95165
23818,Will,19,Dayton,78169
23819,Ishmael,70,Akron,100839
23820,TJ,70,Columbus,118007
23821,Hector,87,Cleveland,40983
23822,Jen,92,Columbus,97536
23823,Matthew,78,Toledo,110057
23824,Jen,87,Youngstown,58415
23825,Kylo,23,Dayton,68956
23826,Terri,74,Youngstown,116896
23827,Terry,82,Dayton,87172
23828,Becky,48,Dayton,93455
23829,Jen,84,Columbus,63627
23830,Terri,31,Dayton,37021
23831,Sarah,52,Dayton,57824
23832,Nathan,52,Cleveland,77870
23833,Jeff,79,Cincinnati,108690
23834,Jen,44,Dayton,46263
23835,Admira,84,Toledo,37565
23836,Galahad,33,Dayton,38860
23837,Atticus,80,Akron,66197
23838,Karli,21,Cleveland,30603
23839,Jeff,72,Cleveland,95109
23840,Vivian,88,Columbus,39456
23841,Zoey,78,Toledo,36902
23842,Zoey,71,Youngstown,108502
23843,Ishmael,21,Youngstown,78750
23844,Becky,62,Cleveland,79069
23845,Nathan,42,Columbus,40363
23846,Will,30,Youngstown,63599
23847,Helena,53,Toledo,50202
23848,TJ,58,Dayton,91937
23849,Steve,71,Dayton,60990
23850,Julianna,53,Cleveland,41667
23851,Steve,39,Cincinnati,108104
23852,Julianna,18,Columbus,93404
23853,Terry,36,Toledo,81409
23854,Nathan,90,Cincinnati,100779
23855,Atticus,65,Akron,40278
23856,Terri,61,Toledo,91496
23857,Hector,51,Toledo,34140
23858,Will,62,Toledo,88093
23859,Kylo,67,Dayton,93865
23860,Admira,77,Youngstown,37533
23861,Admira,77,Dayton,81101
23862,Tim,17,Cincinnati,121880
23863,Hector,64,Youngstown,119981
23864,Julianna,16,Cleveland,36622
23865,Lin,86,Youngstown,111609
23866,Tim,75,Toledo,51709
23867,Tim,16,Youngstown,51318
23868,Becky,86,Cleveland,60655
23869,Becky,44,Toledo,99043
23870,Paige,50,Dayton,62139
23871,Atticus,68,Dayton,85513
23872,Ryan,77,Cleveland,57436
23873,Chris,25,Toledo,73091
23874,Lin,89,Dayton,50999
23875,Kylo,73,Cincinnati,83788
23876,Atticus,64,Youngstown,43446
23877,Eric,32,Cleveland,118315
23878,Ishmael,16,Cincinnati,99457
23879,Will,82,Cleveland,82818
23880,Helena,41,Toledo,81505
23881,Becky,89,Dayton,81525
23882,Vivian,52,Akron,65085
23883,Julianna,45,Dayton,117857
23884,Admira,60,Columbus,36931
23885,Jeff,29,Akron,65754
23886,Morticia,22,Youngstown,118510
23887,Matthew,84,Toledo,51428
23888,Aaliyah,31,Columbus,54367
23889,Admira,28,Akron,76804
23890,Galahad,48,Toledo,31215
23891,Chris,25,Toledo,89195
23892,Matthew,16,Columbus,94810
23893,Will,28,Akron,100805
23894,Becky,75,Dayton,116448
23895,Peter,36,Toledo,36726
23896,Julianna,65,Cleveland,31292
23897,Lin,50,Cleveland,80870
23898,Julianna,18,Dayton,46010
23899,Ryan,27,Dayton,67229
23900,Jeff,82,Cincinnati,36464
23901,Lin,70,Cleveland,66362
23902,Karli,47,Akron,105389
23903,Will,37,Columbus,100735
23904,Hector,79,Youngstown,83779
23905,Helena,38,Cleveland,66884
23906,Becky,42,Cleveland,70662
23907,Nathan,63,Columbus,82241
23908,Will,44,Youngstown,118357
23909,Paige,57,Cincinnati,99693
23910,Jeff,28,Columbus,101472
23911,Ryan,83,Youngstown,39529
23912,TJ,63,Cincinnati,61134
23913,Peter,56,Dayton,41971
23914,Terry,64,Cleveland,39990
23915,Aaliyah,34,Cleveland,62618
23916,Tim,70,Dayton,109217
23917,Terri,25,Toledo,95793
23918,Ishmael,65,Toledo,63845
23919,Becky,26,Akron,31919
23920,Tim,50,Youngstown,62067
23921,Desdemona,24,Toledo,52930
23922,Julianna,75,Columbus,87087
23923,Lin,83,Youngstown,33488
23924,Morticia,52,Akron,31913
23925,Leia,42,Youngstown,83635
23926,Sarah,56,Youngstown,76199
23927,Steve,78,Columbus,70233
23928,Sarah,52,Columbus,74812
23929,Becky,84,Akron,40090
23930,Terri,35,Youngstown,63230
23931,Helena,39,Toledo,84986
23932,Matthew,65,Youngstown,34419
23933,Ishmael,59,Akron,62265
23934,Kylo,70,Toledo,75903
23935,Eric,91,Columbus,91268
23936,Bill,69,Cincinnati,40080
23937,Ishmael,82,Dayton,51421
23938,Beetlejuice,36,Toledo,112116
23939,Morticia,19,Akron,38894
23940,Terry,28,Cleveland,85721
23941,Ryan,88,Youngstown,90570
23942,Helena,57,Columbus,52062
23943,Zoey,74,Columbus,85659
23944,Ryan,40,Columbus,72769
23945,Zoey,77,Cleveland,102253
23946,Terry,80,Columbus,114217
23947,Kylo,65,Cincinnati,91793
23948,Morticia,70,Cleveland,67804
23949,Brianna,44,Toledo,56480
23950,Chris,79,Columbus,36107
23951,Becky,21,Cincinnati,51334
23952,Becky,57,Cincinnati,85333
23953,Jen,81,Cleveland,81362
23954,Will,50,Youngstown,93055
23955,Julianna,37,Toledo,52353
23956,Nathan,69,Columbus,64590
23957,Kylo,67,Columbus,35113
23958,Steve,23,Cincinnati,113073
23959,William,18,Cleveland,42530
23960,Eric,18,Columbus,83506
23961,William,18,Cincinnati,83132
23962,Leia,78,Dayton,90576
23963,Vivian,30,Cleveland,95205
23964,Ryan,92,Dayton,119207
23965,Beetlejuice,18,Toledo,104306
23966,Kylo,86,Youngstown,36852
23967,Chris,42,Cincinnati,50252
23968,Nathan,39,Akron,59449
23969,TJ,33,Dayton,100719
23970,Ryan,37,Dayton,84990
23971,Morticia,91,Columbus,55176
23972,Bill,81,Akron,46634
23973,Hector,87,Toledo,84185
23974,Ryan,50,Toledo,91538
23975,Will,56,Cincinnati,55471
23976,Lin,57,Youngstown,36733
23977,Sarah,27,Toledo,87444
23978,Becky,42,Toledo,57431
23979,Hector,61,Akron,113899
23980,Ishmael,51,Dayton,36493
23981,Julianna,26,Dayton,56637
23982,Steve,81,Toledo,86877
23983,Ryan,60,Akron,78346
23984,Nathan,79,Akron,103934
23985,Admira,22,Youngstown,118024
23986,William,71,Youngstown,119495
23987,Atticus,30,Akron,57323
23988,Becky,38,Columbus,100872
23989,Atticus,47,Columbus,38996
23990,Steve,50,Youngstown,84594
23991,Brianna,22,Akron,117220
23992,Steve,44,Dayton,67136
23993,Brianna,31,Columbus,37206
23994,Helena,65,Toledo,44556
23995,Tim,48,Columbus,36739
23996,Kylo,46,Akron,45882
23997,Jen,63,Akron,74670
23998,Kylo,20,Akron,109297
23999,Ishmael,51,Cincinnati,83694
24000,Admira,41,Dayton,118076
24001,Morticia,58,Cleveland,36045
24002,Sarah,34,Dayton,99188
24003,Bill,31,Toledo,119935
24004,Ryan,72,Youngstown,67347
24005,Admira,16,Youngstown,121286
24006,Zoey,22,Youngstown,54147
24007,Atticus,88,Columbus,119655
24008,Sarah,73,Columbus,57191
24009,Jen,76,Akron,69334
24010,Helena,61,Dayton,44911
24011,Steve,88,Columbus,92005
24012,Julianna,70,Youngstown,49324
24013,William,55,Youngstown,30271
24014,Eric,83,Columbus,60289
24015,Zoey,27,Cincinnati,120671
24016,Atticus,51,Cincinnati,33570
24017,Hector,88,Akron,52614
24018,Paige,45,Dayton,116214
24019,Brianna,58,Akron,42221
24020,Bill,39,Youngstown,96066
24021,Beetlejuice,18,Youngstown,107908
24022,Leia,34,Youngstown,116912
24023,William,29,Dayton,81413
24024,Lin,26,Akron,114955
24025,Ryan,23,Cincinnati,37823
24026,TJ,49,Cleveland,81685
24027,Morticia,32,Columbus,43688
24028,Terri,23,Dayton,54836
24029,Terry,42,Toledo,96353
24030,Jeff,40,Dayton,86816
24031,Atticus,65,Toledo,99192
24032,Chris,44,Youngstown,48708
24033,Beetlejuice,56,Youngstown,76777
24034,Vivian,79,Youngstown,91057
24035,Sarah,86,Columbus,92747
24036,Beetlejuice,70,Toledo,42344
24037,Atticus,54,Cincinnati,92345
24038,Matthew,64,Youngstown,57738
24039,Chris,72,Toledo,80532
24040,Vivian,58,Dayton,44303
24041,Atticus,65,Columbus,44071
24042,Terry,62,Toledo,103752
24043,Terri,47,Youngstown,112408
24044,Kylo,31,Cleveland,107534
24045,Morticia,56,Akron,115907
24046,Lin,45,Akron,99003
24047,Tim,27,Cincinnati,108662
24048,Becky,89,Dayton,55476
24049,Karli,57,Akron,69574
24050,Desdemona,53,Cleveland,67495
24051,Jen,66,Cincinnati,103007
24052,Karli,49,Dayton,106146
24053,Ryan,59,Cincinnati,81055
24054,Bill,88,Youngstown,45158
24055,Terri,67,Youngstown,50840
24056,Atticus,40,Dayton,64806
24057,Lin,83,Toledo,72352
24058,Julianna,20,Columbus,60672
24059,Zoey,60,Toledo,52067
24060,Helena,16,Cleveland,82671
24061,Becky,25,Columbus,47387
24062,Brianna,40,Akron,94947
24063,Peter,40,Akron,118332
24064,Peter,81,Toledo,110973
24065,Terry,47,Dayton,89715
24066,Jen,69,Cleveland,75525
24067,Karli,16,Youngstown,32981
24068,Kylo,41,Youngstown,41710
24069,Galahad,77,Columbus,48993
24070,Leia,53,Cincinnati,75596
24071,Jen,67,Dayton,98772
24072,Karli,70,Dayton,70315
24073,Morticia,62,Cleveland,116890
24074,Ishmael,65,Dayton,39564
24075,Brianna,17,Cincinnati,103402
24076,Leia,55,Cleveland,118299
24077,Julianna,77,Cleveland,62893
24078,Peter,66,Akron,98881
24079,Lin,39,Dayton,82046
24080,Becky,51,Cleveland,56069
24081,Nathan,52,Columbus,102506
24082,Jeff,20,Akron,106810
24083,Tim,79,Columbus,108610
24084,Karli,30,Cincinnati,114821
24085,Paige,19,Akron,103038
24086,Admira,53,Toledo,101008
24087,TJ,90,Dayton,55462
24088,Julianna,20,Youngstown,103136
24089,Beetlejuice,46,Toledo,35006
24090,TJ,50,Dayton,106310
24091,Ishmael,17,Youngstown,66703
24092,Terri,34,Cleveland,91183
24093,Hector,33,Dayton,54019
24094,Zoey,50,Columbus,86519
24095,Sarah,30,Cincinnati,43150
24096,Galahad,32,Columbus,61072
24097,Jeff,36,Columbus,120939
24098,Sarah,16,Dayton,58655
24099,Steve,54,Akron,99273
24100,Matthew,58,Cleveland,121361
24101,Ishmael,18,Cincinnati,67322
24102,Jen,35,Cleveland,87272
24103,Lin,32,Youngstown,112183
24104,Steve,21,Cincinnati,50398
24105,Eric,74,Youngstown,93554
24106,Leia,43,Columbus,49437
24107,Brianna,84,Youngstown,49787
24108,Steve,54,Akron,102198
24109,Paige,51,Cincinnati,50027
24110,Becky,92,Akron,109931
24111,TJ,62,Akron,93852
24112,Jen,36,Youngstown,59107
24113,Sarah,35,Dayton,60204
24114,Becky,90,Youngstown,32831
24115,Terry,35,Akron,113609
24116,Matthew,66,Youngstown,83660
24117,Bill,70,Dayton,37954
24118,Morticia,18,Dayton,86390
24119,Peter,44,Akron,54359
24120,Bill,44,Toledo,34706
24121,Admira,29,Cincinnati,83794
24122,Morticia,42,Toledo,68142
24123,Morticia,40,Toledo,93406
24124,Steve,88,Youngstown,82348
24125,Karli,92,Toledo,102713
24126,Hector,59,Akron,62457
24127,Vivian,61,Columbus,85583
24128,Paige,74,Cincinnati,115816
24129,Vivian,92,Dayton,118506
24130,Morticia,68,Cincinnati,98233
24131,Morticia,65,Toledo,48720
24132,Helena,60,Cincinnati,77310
24133,Admira,31,Columbus,59198
24134,Steve,76,Columbus,102238
24135,Helena,65,Cincinnati,56072
24136,TJ,53,Youngstown,91361
24137,Nathan,73,Akron,90507
24138,Steve,80,Akron,64720
24139,Karli,61,Dayton,41123
24140,Brianna,49,Columbus,46288
24141,Helena,32,Cleveland,103615
24142,Lin,66,Youngstown,114191
24143,Tim,52,Toledo,56387
24144,Ishmael,17,Youngstown,69465
24145,Terry,76,Cleveland,85981
24146,Sarah,19,Akron,58814
24147,Desdemona,67,Akron,98695
24148,Morticia,32,Youngstown,31456
24149,Steve,58,Youngstown,38938
24150,Sarah,39,Toledo,108429
24151,Terry,26,Dayton,92829
24152,Ishmael,57,Cleveland,90220
24153,Eric,40,Akron,94890
24154,Galahad,50,Youngstown,97065
24155,Aaliyah,73,Youngstown,53834
24156,Kylo,70,Dayton,86699
24157,Hector,58,Cincinnati,57781
24158,Vivian,41,Toledo,104740
24159,Jeff,19,Cincinnati,67424
24160,Atticus,91,Cleveland,61211
24161,Kylo,47,Cincinnati,68489
24162,Morticia,67,Youngstown,38553
24163,Tim,59,Columbus,48414
24164,Morticia,51,Youngstown,87673
24165,Bill,83,Akron,119994
24166,Peter,24,Akron,52574
24167,TJ,68,Cleveland,31802
24168,Beetlejuice,71,Cleveland,56430
24169,Becky,81,Cleveland,109424
24170,Atticus,43,Cincinnati,65135
24171,Ishmael,84,Akron,108979
24172,Galahad,20,Dayton,36884
24173,Lin,51,Toledo,89138
24174,Hector,38,Toledo,90832
24175,Steve,45,Columbus,38327
24176,Paige,82,Cincinnati,33949
24177,Becky,65,Cincinnati,31837
24178,Galahad,62,Cincinnati,80155
24179,Aaliyah,61,Dayton,94313
24180,Sarah,36,Cincinnati,120163
24181,Matthew,86,Cincinnati,89783
24182,Ryan,63,Cleveland,61471
24183,Chris,29,Toledo,53296
24184,Tim,40,Cleveland,60274
24185,Nathan,26,Cleveland,87277
24186,Nathan,28,Cleveland,110940
24187,Ishmael,51,Youngstown,87803
24188,Jen,74,Cleveland,95875
24189,Morticia,80,Dayton,54104
24190,Sarah,71,Youngstown,97967
24191,Galahad,46,Dayton,119602
24192,Galahad,32,Cincinnati,82336
24193,Will,92,Cleveland,116995
24194,Matthew,54,Akron,55729
24195,Terri,85,Youngstown,99987
24196,Julianna,43,Cleveland,84806
24197,Peter,31,Toledo,32697
24198,Chris,30,Toledo,118570
24199,Helena,26,Cleveland,109807
24200,Karli,28,Cincinnati,84424
24201,Kylo,83,Cleveland,94175
24202,Becky,20,Cincinnati,55261
24203,Becky,72,Akron,108180
24204,Becky,80,Youngstown,119920
24205,Terri,29,Dayton,40484
24206,Lin,20,Columbus,93882
24207,Matthew,20,Cincinnati,97642
24208,Vivian,62,Youngstown,40504
24209,Hector,40,Youngstown,30443
24210,Vivian,88,Cleveland,98825
24211,Morticia,81,Columbus,85965
24212,Hector,51,Cleveland,48079
24213,Will,72,Toledo,77585
24214,William,50,Youngstown,69529
24215,William,61,Toledo,31806
24216,Leia,45,Cleveland,78485
24217,Morticia,50,Toledo,77841
24218,Ryan,85,Cincinnati,95317
24219,Karli,82,Cincinnati,100405
24220,Chris,50,Toledo,37356
24221,Matthew,70,Toledo,66778
24222,Nathan,30,Cincinnati,105780
24223,Nathan,26,Akron,68996
24224,Kylo,62,Youngstown,121573
24225,Becky,44,Toledo,33693
24226,Galahad,31,Cleveland,90256
24227,TJ,38,Toledo,81518
24228,Atticus,90,Akron,96629
24229,Leia,68,Columbus,44797
24230,Jeff,34,Cincinnati,94342
24231,Will,54,Columbus,94608
24232,Terry,63,Columbus,121693
24233,Morticia,89,Youngstown,92486
24234,Tim,28,Cincinnati,45881
24235,Karli,91,Akron,75380
24236,Nathan,48,Youngstown,62976
24237,Chris,79,Cleveland,121105
24238,Steve,68,Dayton,55776
24239,Vivian,87,Dayton,108021
24240,Terri,85,Akron,85229
24241,Admira,58,Toledo,74714
24242,Aaliyah,70,Youngstown,120107
24243,Aaliyah,54,Toledo,62058
24244,Leia,28,Cleveland,95108
24245,Jen,33,Akron,97554
24246,Matthew,44,Youngstown,82906
24247,Desdemona,25,Akron,109243
24248,Ishmael,70,Dayton,114661
24249,Lin,52,Columbus,35246
24250,Hector,76,Toledo,40940
24251,TJ,39,Toledo,55088
24252,Bill,76,Cincinnati,117898
24253,Kylo,21,Dayton,40887
24254,Hector,61,Cincinnati,94784
24255,William,77,Toledo,40470
24256,Beetlejuice,74,Toledo,37536
24257,Steve,34,Dayton,120737
24258,William,26,Columbus,102933
24259,Vivian,26,Toledo,97386
24260,Hector,35,Cincinnati,32835
24261,Ryan,19,Toledo,96462
24262,Kylo,68,Youngstown,103973
24263,Karli,24,Toledo,49316
24264,Becky,43,Youngstown,107886
24265,Zoey,59,Dayton,100131
24266,Steve,33,Toledo,121194
24267,TJ,86,Youngstown,57795
24268,Zoey,53,Cleveland,30596
24269,Galahad,81,Columbus,39704
24270,Aaliyah,52,Columbus,76014
24271,Matthew,41,Cleveland,92197
24272,Beetlejuice,48,Cleveland,108225
24273,Hector,88,Cleveland,78105
24274,Eric,84,Toledo,53687
24275,Leia,90,Youngstown,93755
24276,TJ,40,Columbus,97875
24277,Chris,28,Cincinnati,93187
24278,Eric,83,Youngstown,73547
24279,Will,20,Columbus,81414
24280,Matthew,29,Cleveland,93262
24281,Morticia,21,Dayton,63794
24282,Ryan,56,Dayton,89585
24283,Jen,64,Cleveland,73992
24284,Becky,25,Columbus,117612
24285,Ishmael,19,Cincinnati,88375
24286,Morticia,23,Cleveland,55205
24287,Hector,88,Cleveland,62380
24288,Eric,90,Cleveland,120901
24289,Brianna,32,Dayton,32979
24290,Morticia,18,Akron,98749
24291,Helena,25,Dayton,71405
24292,Aaliyah,73,Cleveland,80590
24293,Hector,46,Youngstown,64080
24294,Peter,87,Cleveland,94119
24295,Jeff,77,Dayton,87635
24296,Terry,80,Toledo,73055
24297,Morticia,22,Youngstown,44066
24298,Ryan,78,Columbus,53980
24299,Galahad,90,Akron,81146
24300,Jen,25,Youngstown,47471
24301,Julianna,57,Youngstown,118693
24302,Aaliyah,41,Cleveland,88187
24303,Peter,72,Cincinnati,97266
24304,Peter,77,Akron,66393
24305,Will,76,Dayton,115254
24306,Vivian,82,Cleveland,107977
24307,Leia,60,Columbus,57229
24308,Terry,42,Cleveland,104327
24309,Jeff,30,Toledo,68855
24310,Bill,84,Akron,71240
24311,Ryan,50,Dayton,77512
24312,Aaliyah,73,Akron,54487
24313,Hector,22,Cincinnati,88988
24314,Helena,66,Cleveland,59182
24315,Terry,76,Dayton,67940
24316,Beetlejuice,30,Columbus,33184
24317,Morticia,17,Cincinnati,44195
24318,Galahad,59,Akron,97415
24319,TJ,20,Akron,89683
24320,Paige,26,Dayton,108765
24321,Admira,62,Dayton,65361
24322,Galahad,27,Cleveland,107278
24323,Matthew,36,Youngstown,44294
24324,Julianna,22,Columbus,43283
24325,Tim,26,Dayton,89012
24326,Atticus,16,Cincinnati,108606
24327,Chris,41,Akron,113640
24328,Will,21,Youngstown,31000
